Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,68.56927,0,0,102.58,103.0797,0.1249161,0,0,0,0,0,0,87,87,0,0
0.9999993,B,0.9999993,0.3127,0.6371359,1.200053,0.9024062,911.0233,64.54031,13.76347,10.58922,100.7619,102.9648,0.5507079,415.141466190958,414.6111,20.97791,364.974967017459,364.0899,18.06719,86.64613,87.15915,173.8088,9.021288
1.999998,B,1.999998,0.6103401,0.02329931,1.20931,0.03028182,653.452,60.76111,51.80719,1.307876,98.9439,103.0758,1.032967,286.48583160921,285.6518,21.84447,705.887874368727,704.1428,42.26952,85.99366,86.56467,721.9415,39.19373
2.999998,B,2.999998,0.8345741,0.006538986,1.243716,0.008975429,584.4421,57.78082,96.6073,0.7006668,97.12585,103.0785,1.488164,239.561419313551,238.7473,19.73323,961.084107505284,958.5392,62.55966,85.83603,86.26585,1558.687,91.77796
3.999997,B,3.999997,1.03519,0.00412322,1.746121,0.007004057,594.5897,54.88235,200.3794,0.8064666,95.3078,102.1886,1.720201,199.033985727867,198.2578,17.56053,1186.93579389673,1183.591,81.7095,85.70172,86.05083,2634.487,164.1121
5.00002,B,5.00002,1.186892,0.00296298,2.299161,0.005130873,591.621,51.97549,330.0449,0.7379519,93.48971,102.4267,2.234246,129.881976321122,129.2162,13.13398,1354.17236368155,1350.125,97.28467,85.57203,85.87862,3907.906,253.9749
6.000038,S,0.18,1.188882,-0.03952985,2.294514,-0.03355571,0,29.22691,190.0817,-2.769878,53.15,70.82616,5.665434,-241.397942745687,-241.0955,-12.08001,1346.46146170328,1342.383,97.38534,85.49982,85.85065,5293.372,355.2537
7.000038,S,1.179999,1.038107,-0.01472135,1.557886,-0.03580097,0,29.22691,93.35446,-2.140402,53.15,70.40031,5.528946,-134.936194424586,-134.8326,-5.286449,1171.51066520102,1167.697,87.11581,85.36089,85.73336,6539.193,447.0143
8.000036,S,2.179998,0.9421558,-0.01389576,1.1985,-0.0114118,0,29.22691,56.35229,-0.5356195,53.15,70.45829,5.547529,-94.1635033555136,-94.07183,-4.154054,1059.50121065236,1055.813,80.99237,85.20398,85.61338,7647.045,530.8231
9.000036,S,3.179997,0.8704768,0.008260498,1.082807,0.008327684,0,29.22691,41.50932,0.3187328,53.15,70.4832,5.555512,-77.7990526594048,-77.69842,-3.955771,975.590205120849,971.9425,76.95038,85.05206,85.47324,8659.237,609.7135
10.00004,S,4.180001,0.8076415,0.001676702,1.071744,0.0008071871,0,29.22691,33.85092,0.02545579,53.15,70.48434,5.555877,-69.3793562197548,-69.31146,-3.068645,902.277439997384,898.6403,73.59824,84.85539,85.31795,9593.464,684.936
11.00006,S,5.180024,0.750855,0.001872402,1.061748,0.002501727,0,29.22691,28.14048,0.06620578,53.15,70.48409,5.555796,-63.0920496682146,-63.03451,-2.693934,836.33194277065,832.6799,70.73742,84.64545,85.14429,10458.29,757.0684
12.00008,S,6.180047,0.750399,0.001429193,0.9958101,0.001748821,329.6985,29.00699,25.51443,0.0451366,53.03799,70.48419,5.591732,305.392872929965,303.6014,33.03024,837.152183859132,833.1735,74.18615,84.41316,84.91178,11265.61,827.0463
13.00011,S,7.180069,1.064146,0.0005760997,1.506006,0.001002008,359.3677,27.32822,74.49664,0.04982121,52.41584,70.4547,5.781685,303.398354090958,301.4547,34.28739,1181.71549035303,1175.692,111.828,84.21309,84.56656,12271.19,919.8717
14.00013,S,8.180092,1.289191,0.0005498726,2.489892,0.0009502457,355.3979,25.74331,171.3362,0.06557129,51.79369,71.01575,6.160918,198.091755211837,196.5191,24.91158,1423.34156426928,1415.632,140.6084,84.0344,84.32767,13578.29,1047.017
15.00015,S,9.180115,1.476649,0.0005225627,2.120526,0.0004821981,350.446,24.18927,179.7794,0.04097956,51.17154,71.00011,6.355312,195.066875104523,193.4249,25.25656,1621.19365733324,1611.918,165.839,83.86855,84.1259,15093.3,1200.214
16.00018,S,10.18014,1.630567,-0.0009151602,1.923336,-0.0005922751,85.60332,22.80128,185.0818,-0.05688391,50.54939,70.88024,6.516297,-172.410311850897,-171.8238,-14.20906,1775.31100651607,1764.651,186.9226,83.7171,83.95343,16797.64,1378.227
17.0002,S,11.18016,1.415092,0.01343695,2.351972,0.01122872,0,22.75119,158.8605,0.7558907,50.36906,71.02773,6.621367,-256.653003310112,-255.4128,-25.20051,1530.31944196791,1520.66,164.3355,83.57246,83.83207,18448.4,1554.933
18.00022,S,12.18018,1.206483,0.0007729976,2.409854,-0.01911768,0,22.75119,111.3691,-0.8809314,50.36906,70.8706,6.571006,-189.533158346182,-188.8515,-16.06017,1298.24370278271,1289.559,142.5793,83.36977,83.69075,19847.7,1707.889
19.00024,S,13.18021,1.076379,0.02218571,1.689158,0.02687837,0,22.75119,58.93213,0.9358739,50.36906,70.49831,6.451682,-115.331037827362,-114.8325,-10.71192,1153.53010304939,1145.331,129.9552,83.18678,83.52661,21058.48,1843.486
20.00027,S,14.18023,0.9875828,-0.00799427,1.36864,-0.003941822,0,22.75119,38.30463,-0.1101412,50.36906,70.43272,6.430659,-86.2131229156513,-85.99524,-6.12546,1054.19885262184,1046.215,122.1617,82.93603,83.34,22151.36,1969.285
21.00029,S,15.18025,0.9193482,-0.003616027,1.1157,-0.006298196,0,22.75119,25.87489,-0.1458609,50.36906,70.47224,6.443326,-68.6536414074712,-68.52676,-4.172007,977.721033712471,969.7975,116.8875,82.69704,83.12742,23157.52,2088.657
22.00031,S,16.18027,0.8616107,0.003778317,1.081246,0.004941746,0,22.75119,21.11874,0.09639107,50.36906,70.48371,6.447004,-61.911177292019,-61.79264,-3.829297,913.052108587958,905.1074,112.8513,82.4399,82.89288,24094.13,2203.472
23.00034,S,17.1803,0.8084313,0.002536555,1.071884,0.003202161,0,22.75119,17.71652,0.0528561,50.36906,70.48398,6.447089,-57.1058878777366,-57.01128,-3.285785,853.815047464499,845.8026,109.3616,82.14695,82.63258,24968.88,2314.538
24.00036,S,18.18032,0.7589012,0.001814482,1.063164,0.002150211,0,22.75119,14.91903,0.03013323,50.36906,70.48414,6.447141,-53.1544107251125,-53.07784,-2.852066,798.962348537285,790.8384,106.3112,81.8242,82.34371,25786.61,2422.341
25.00038,S,19.18034,0.7123777,0.002435046,1.054974,0.002975069,0,22.75119,12.59514,0.0354717,50.36906,70.48401,6.447099,-49.8696751634701,-49.80593,-2.520682,747.741274932906,739.462,103.6288,81.4683,82.02248,26551.23,2527.282
26.0004,S,20.18037,0.6683556,0.002806103,1.047225,0.003448497,0,22.75119,10.64795,0.03501665,50.36906,70.48394,6.447077,-47.1182224066011,-47.06537,-2.231105,699.558591202401,691.0786,101.2587,81.07257,81.66418,27266.02,2629.703
27.00043,S,21.18039,0.6264347,0.003381442,1.039845,0.004167521,0,22.75119,9.004569,0.03603974,50.36906,70.48383,6.447043,-44.7960851756576,-44.75214,-1.983737,653.942973953944,645.2141,99.15527,80.63141,81.26324,27933.75,2729.889
28.00045,S,22.18041,0.5862867,0.004083397,1.034299,0.005024567,0,22.75119,7.620288,0.03696747,50.36906,70.4837,6.447001,-42.8400981203466,-42.80346,-1.771389,610.507533423114,601.4771,97.28214,80.13713,80.81261,28556.71,2828.09
29.00047,S,23.18044,0.5476234,0.00496376,1.031904,0.00611495,0,22.75119,6.454694,0.03819504,50.36906,70.48354,6.446948,-41.192912405001,-41.16222,-1.589867,568.913993540318,559.5236,95.60417,79.58046,80.30367,29136.87,2924.518
30.0005,S,24.18046,0.5102326,0.006136063,1.029588,0.007555908,0,22.75119,5.450336,0.03993939,50.36906,70.48332,6.446879,-39.773431646443,-39.74773,-1.429624,528.90966083883,519.0925,94.09678,78.94973,79.72546,29675.85,3019.355
31.00052,S,25.18048,0.4739428,0.007658214,1.027341,0.009419133,0,22.75119,4.67686,0.04281301,50.36906,70.48304,6.446788,-38.6783178008469,-38.65601,-1.313453,490.286304680214,479.9646,92.73819,78.23016,79.06414,30175.09,3112.762
32.00054,S,26.1805,0.4385252,0.009629014,1.025147,0.01185419,0,22.75119,3.909614,0.04513476,50.36906,70.48267,6.446671,-37.5934330816392,-37.57482,-1.182841,452.784811049821,441.868,91.4919,77.4025,78.30181,30635.72,3204.869
33.00056,S,27.18053,0.4040012,0.01237378,1.02301,0.01522251,0,22.75119,3.244978,0.0482026,50.36906,70.48216,6.446507,-36.6530986696091,-36.6376,-1.06579,416.402744876024,404.7779,90.36913,76.44205,77.41476,31058.78,3295.789
34.00059,S,28.18055,0.3702877,0.01619611,1.020923,0.01992161,0,22.75119,2.669895,0.05200325,50.36906,70.48146,6.446282,-35.8386938190184,-35.82582,-0.9605186,381.032851177165,368.5602,89.35736,75.31585,76.37162,31445.21,3385.643
35.00061,S,29.18057,0.3373258,0.02286728,1.018905,0.02811435,0,22.75119,2.173547,0.05985659,50.36906,70.48022,6.445886,-35.1336655761966,-35.12289,-0.870089,346.594627475839,333.0978,88.44439,73.98074,75.1299,31795.8,3474.537
36.00063,S,30.1806,0.3050825,0.03472463,1.018006,0.04264818,0,22.75119,1.748652,0.07310291,50.36906,70.47803,6.445184,-34.5264982745795,-34.51733,-0.795621,313.035753351302,298.2888,87.61327,72.37794,73.63145,32111.27,3562.559
37.00066,S,31.18062,0.2735556,0.05438838,1.017792,0.06679467,0,22.75119,1.385895,0.09074312,50.36906,70.4744,6.44402,-34.0034011130378,-33.99548,-0.733912,280.336986674792,264.0417,86.84996,70.42282,71.79266,32392.22,3649.785
38.00064,S,32.18061,0.2427905,0.08865585,1.017824,0.1088643,0,22.75119,1.07812,0.115023,50.36906,70.46808,6.441993,-33.5518397235661,-33.54482,-0.6862944,248.528755122082,230.2796,86.14146,67.99515,69.49052,32639.17,3736.277
39.00048,S,33.18044,0.2128967,0.1512446,1.019085,0.1857128,0,22.75119,0.8209726,0.1491947,50.36906,70.45654,6.438296,-33.1613038836229,-33.15482,-0.6557332,217.708376705166,196.936,85.47205,64.91886,66.53871,32852.58,3822.081
40.00031,S,34.18027,0.1840913,0.27153,1.020293,0.3334785,0,22.75119,0.6088755,0.1983978,50.36906,70.4344,6.4312,-32.8159616036508,-32.80962,-0.6451135,188.083904782365,163.9585,84.82337,60.93191,62.64537,33032.84,3907.228
41.00014,S,35.1801,0.1567732,0.5135671,1.023235,0.631416,0,22.75119,0.4394678,0.270272,50.36906,70.38998,6.416961,-32.497290424649,-32.49063,-0.6579112,160.051219792199,131.3109,84.17369,55.64148,57.33908,33180.28,3991.728
41.99997,S,36.17994,0.1316693,1.012993,1.043923,1.248897,0,22.75119,0.314366,0.374741,50.36906,70.29877,6.387727,-32.1790769952798,-32.17161,-0.6931856,134.343391720291,98.98072,83.49982,48.47033,49.84913,33295.23,4075.567
42.99981,S,37.17977,0.1100859,2.008884,1.133712,2.491422,0,22.75119,0.2376155,0.520362,50.36906,70.11855,6.329963,-31.8209153676129,-31.81262,-0.7265422,112.289221450867,66.98463,82.78674,38.63113,38.97711,33378.03,4158.713
43.99964,S,38.1796,0.09424779,3.654117,1.362541,4.579268,0,22.75119,0.2087524,0.699803,50.36906,69.82535,6.23599,-31.3886549948502,-31.38158,-0.6664076,96.1592670607938,35.38475,82.0771,25.24525,23.32165,33429.02,4241.141
44.99947,S,39.17943,0.08711661,5.111535,1.666617,6.476259,0,22.75119,0.2179329,0.8464981,50.36906,69.56865,6.153715,-30.9972572730604,-30.995,-0.3740768,88.9700138988648,4.214911,81.53512,7.826911,2.959238,33448.64,4322.922
45.9993,S,40.17926,0.0909299,4.307636,1.069949,0.0932953,0,22.75119,0.1522127,0.01329907,50.36906,69.55666,6.149873,-32.0877507783632,-32.08714,-0.1979814,92.8886566569866,-27.73296,81.31705,-13.06358,-18.8318,33436.79,4404.34
46.99913,S,41.1791,0.1044819,1.756632,1.052013,0.03813842,0,22.75119,0.1977896,0.007194269,50.36906,69.55666,6.149873,-32.0008934491591,-32.00014,-0.219594,106.751845827841,-59.77856,81.10979,-32.29757,-36.39051,33392.87,4485.554
47.99897,S,42.17893,0.124508,0.9653634,1.029072,0.02092949,0,22.75119,0.2757692,0.005628788,50.36906,69.55666,6.149873,-31.8773699870918,-31.87637,-0.2524934,127.252945365294,-91.71931,80.8743,-45.15221,-48.59549,33316.95,4566.549
48.9988,S,43.17876,0.1482849,0.4213664,1.016698,0.009112318,0,22.75119,0.3886989,0.003495591,50.36906,69.55666,6.149873,-31.7123991384037,-31.71101,-0.296823,151.621486649702,-123.5168,80.60063,-54.13033,-56.87363,33209.16,4647.29
49.99863,S,44.17859,0.1741332,0.2224194,1.018436,0.00482578,0,22.75119,0.54101,0.002571392,50.36906,69.55666,6.149873,-31.4947737227433,-31.49284,-0.3489994,178.153982874098,-155.1219,80.278,-60.31978,-62.63773,33069.67,4727.732
50.99846,S,45.17842,0.2010916,0.1292159,1.01875,0.002803886,0,22.75119,0.7283398,0.00201008,50.36906,69.55666,6.149873,-31.2286886350354,-31.22608,-0.4036356,205.879950219132,-186.4841,79.90166,-64.80074,-66.80663,32898.68,4807.827
51.99829,S,46.17826,0.2285947,0.07698712,1.018168,0.00166857,0,22.75119,0.9507239,0.001561847,50.36906,69.55666,6.149873,-30.9137202552397,-30.9103,-0.4598412,234.232944925741,-217.5546,79.46977,-68.17091,-69.93343,32696.48,4887.518
52.99813,S,47.17809,0.2562874,0.04852155,1.017426,0.001048283,0,22.75119,1.208687,0.001248066,50.36906,69.55666,6.149873,-30.5488865151155,-30.54451,-0.5170843,262.860575525773,-248.2845,78.98122,-70.78145,-72.35373,32463.37,4966.748
53.99796,S,48.17792,0.2839274,0.03331431,1.017763,0.0007193456,0,22.75119,1.504101,0.001065176,50.36906,69.55666,6.149873,-30.1314974012953,-30.126,-0.5755516,291.524805340666,-278.6221,78.43468,-72.85648,-74.2776,32199.74,5045.46
54.99779,S,49.17775,0.3113384,0.02203405,1.017882,0.0004764441,0,22.75119,1.835774,0.0008608062,50.36906,69.55666,6.149873,-29.6631261455511,-29.65634,-0.6344687,320.054063422284,-308.5152,77.8294,-74.54601,-75.84136,31905.98,5123.596
55.99762,S,50.17759,0.3383839,0.0158964,1.018942,0.0003435919,0,22.75119,2.206079,0.0007451012,50.36906,69.55666,6.149873,-29.1404187691291,-29.13215,-0.6941487,348.316747864818,-337.9117,77.16494,-75.94435,-77.1366,31582.57,5201.099
56.99746,S,51.17742,0.36495,0.01204362,1.02057,0.0002597507,0,22.75119,2.615067,0.0006665543,50.36906,69.55666,6.149873,-28.563280886566,-28.55332,-0.7542758,376.20273426336,-366.7563,76.44038,-77.12106,-78.2268,31230.05,5277.907
57.99729,S,52.17725,0.3909404,0.009758378,1.022181,0.0002102945,0,22.75119,3.061522,0.000630699,50.36906,69.55666,6.149873,-27.9333391742536,-27.92147,-0.8142177,403.618986045967,-394.9947,75.6558,-78.12464,-79.1571,30848.98,5353.96
58.99712,S,53.17708,0.4162733,0.008023846,1.023751,0.0001730664,0,22.75119,3.545014,0.0006000297,50.36906,69.55666,6.149873,-27.2512310444758,-27.23722,-0.8737506,430.4859829469,-422.5756,74.81148,-78.99118,-79.96056,30440,5429.199
59.99695,S,54.17691,0.4409037,0.00664229,1.025277,0.000143412,0,22.75119,3.983948,0.0005578953,50.36906,69.55666,6.149873,-26.630101435788,-26.61441,-0.9140475,456.760955199296,-449.4767,73.91318,-79.74712,-80.6617,30003.79,5503.564
60.99678,S,55.17675,0.4648188,0.005600452,1.026759,0.0001207021,0,22.75119,4.5328,0.000533419,50.36906,69.55666,6.149873,-25.8559693214578,-25.8377,-0.9718067,482.433453807021,-475.7028,72.96994,-80.41245,-81.27915,29541,5577.011
61.99662,S,56.17658,0.487882,0.004795072,1.028189,0.0001035624,0,22.75119,5.117563,0.0005159562,50.36906,69.55666,6.149873,-25.0312979717018,-25.01015,-1.028725,507.363121402588,-501.1269,71.96927,-81.00262,-81.82735,29052.39,5649.485
62.99645,S,57.17641,0.5100351,0.004137313,1.029561,0.00008901094,0,22.75119,5.737269,0.0004964595,50.36906,69.55666,6.149873,-24.157478614692,-24.13312,-1.08457,531.489323085251,-525.6979,70.91216,-81.52986,-82.31766,28538.78,5720.931
63.99628,S,58.17624,0.5312261,0.003542089,1.030875,0.00007626408,0,22.75119,6.390686,0.000473172,50.36906,69.55666,6.149873,-23.2362774026092,-23.20834,-1.139097,554.756307212938,-549.3676,69.79995,-82.00399,-82.75908,28001.05,5791.291
64.99612,S,59.17607,0.5514073,0.003109573,1.032125,0.00006704023,0,22.75119,7.076246,0.0004599761,50.36906,69.55666,6.149873,-22.2699545499558,-22.23803,-1.192014,577.111191246494,-572.0892,68.6339,-82.43272,-83.15888,27440.12,5860.512
65.99595,S,60.17591,0.5705361,0.002754477,1.033311,0.0000593754,0,22.75119,7.79208,0.0004480559,50.36906,69.55666,6.149873,-21.2611800025913,-21.22481,-1.243067,598.505398689113,-593.819,67.41597,-82.82249,-83.52296,26856.98,5928.542
66.99578,S,61.17574,0.5885749,0.00245694,1.034429,0.00005295224,0,22.75119,8.535946,0.0004372343,50.36906,69.55666,6.149873,-20.2132017695812,-20.17187,-1.29197,618.893601921399,-614.5157,66.14796,-83.17857,-83.8562,26252.62,5995.328
67.99561,S,62.17557,0.6054889,0.002191447,1.036126,0.00004721947,0,22.75119,9.311033,0.0004245829,50.36906,69.55666,6.149873,-19.1216890679862,-19.07473,-1.339279,638.232721495587,-634.1395,64.83218,-83.50529,-84.16256,25628.12,6060.822
68.99545,S,63.1754,0.6212335,0.001964145,1.038899,0.0000423737,0,22.75119,10.12023,0.0004129974,50.36906,69.55666,6.149873,-17.9827538934186,-17.92931,-1.385381,656.467829202664,-652.6383,63.46938,-83.80627,-84.44543,24984.54,6124.977
69.99534,S,64.1753,0.6357827,0.001793109,1.041463,0.00003859102,0,22.75119,10.94919,0.0004059171,50.36906,69.55666,6.149873,-16.8166171674979,-16.75585,-1.428322,673.561923996412,-669.9774,62.06204,-84.08453,-84.70763,24323.04,6187.746
70.99555,S,65.17551,0.6491205,0.001622076,1.043813,0.00003500623,0,22.75119,11.79393,0.0003957078,50.36906,69.55666,6.149873,-15.629017945326,-15.55994,-1.467811,689.487899256816,-686.1316,60.61344,-84.34275,-84.95155,23644.81,6249.087
71.99577,S,66.17573,0.6612371,0.00150043,1.045948,0.0000323463,0,22.75119,12.65022,0.0003913698,50.36906,69.55666,6.149873,-14.4261570567079,-14.34759,-1.503552,704.224154026392,-701.0809,59.12725,-84.58306,-85.17924,22951.03,6308.961
72.99598,S,67.17594,0.6721308,0.001359157,1.047868,0.00002932408,0,22.75119,13.51365,0.0003783092,50.36906,69.55666,6.149873,-13.2145518225296,-13.12506,-1.535311,717.757112620864,-714.8131,57.60732,-84.80745,-85.39245,22242.92,6367.331
73.99619,S,68.17616,0.6818037,0.001262865,1.049572,0.00002723105,0,22.75119,14.37946,0.0003731936,50.36906,69.55666,6.149873,-12.0012136968569,-11.89902,-1.562835,730.076412855114,-727.319,56.05775,-85.01746,-85.59267,21521.68,6424.166
74.99641,S,69.17637,0.6902673,0.001161234,1.051064,0.00002504104,0,22.75119,15.24303,0.0003632597,50.36906,69.55666,6.149873,-10.7932467925768,-10.67609,-1.585963,741.181344428574,-738.5989,54.48288,-85.21455,-85.7812,20788.56,6479.438
75.99662,S,70.17658,0.6975408,0.00109535,1.052347,0.00002366875,0,22.75119,16.09964,0.0003621931,50.36906,69.55666,6.149873,-9.59795486533902,-9.462886,-1.604533,751.079223686442,-748.661,52.88715,-85.39995,-85.95921,20044.79,6533.125
76.99683,S,71.1768,0.7036477,0.0009922347,1.053424,0.00002125932,0,22.75119,16.94466,0.0003420359,50.36906,69.55666,6.149873,-8.42296614015396,-8.266006,-1.618488,759.78179056568,-757.5178,51.27517,-85.57477,-86.12765,19291.55,6585.208
77.99705,S,72.17701,0.7086178,0.0009254633,1.054301,0.00001990554,0,22.75119,17.77359,0.000335632,50.36906,69.55666,6.149873,-7.2762115325503,-7.091807,-1.627737,767.307872311898,-765.1888,49.65159,-85.7399,-86.28739,18530.06,6635.671
78.99726,S,73.17722,0.7124867,0.0008743799,1.054984,0.0000190243,0,22.75119,18.58211,0.0003351375,50.36906,69.55666,6.149873,-6.16637895844182,-5.946417,-1.632285,773.682480405833,-771.6996,48.02119,-85.89616,-86.4392,17761.5,6684.508
79.99747,S,74.17744,0.7152955,0.000853337,1.05548,0.00001847264,0,22.75119,19.36625,0.0003389821,50.36906,69.55666,6.149873,-5.10349228149118,-4.835454,-1.632182,778.937067231836,-777.0822,46.38845,-86.0443,-86.58375,16986.98,6731.716
80.99769,S,75.17765,0.7170887,0.000787353,1.055798,0.00001696892,0,22.75119,20.12234,0.0003234389,50.36906,69.55666,6.149873,-4.10093413721557,-3.764132,-1.627566,783.107572155894,-781.373,44.75823,-86.18501,-86.7216,16207.65,6777.289
81.9979,S,76.17786,0.7179167,0.0007608884,1.055945,0.00001635645,0,22.75119,20.84719,0.0003229417,50.36906,69.55666,6.149873,-3.17970395500713,-2.736948,-1.618528,786.236443504129,-784.6149,43.13483,-86.31879,-86.85329,15424.55,6821.234
82.99812,S,77.17808,0.7178311,0.0007118451,1.055931,0.0000154657,0,22.75119,21.53795,0.0003154689,50.36906,69.55666,6.149873,-2.38062753117765,-1.757976,-1.605275,788.368486173828,-786.8531,41.52264,-86.44621,-86.97928,14638.73,6863.562
83.99833,S,78.17829,0.7168874,0.0006750614,1.055767,0.00001456964,0,22.75119,22.19227,0.0003062603,50.36906,69.55666,6.149873,-1.79208758354133,-0.8305299,-1.588017,789.553625093378,-788.1379,39.92574,-86.56769,-87.09998,13851.15,6904.284
84.99854,S,79.1785,0.7151433,0.0006593512,1.055461,0.00001420372,0,22.75119,22.80841,0.0003069401,50.36906,69.55666,6.149873,1.56758818787319,0.04290213,-1.567001,789.845114442572,-788.5229,38.34805,-86.68362,-87.21574,13062.75,6943.419
85.99876,S,80.17872,0.7126563,0.0006036743,1.055025,0.00001304532,0,22.75119,23.38491,0.0002891462,50.36906,69.55666,6.149873,1.7661880794552,0.8602558,-1.542524,789.296826580983,-788.0623,36.79313,-86.79443,-87.32691,12274.4,6980.988
86.99897,S,81.17893,0.7094861,0.0006075146,1.054468,0.00001324985,0,22.75119,23.92093,0.0003005641,50.36906,69.55666,6.149873,2.21814789449036,1.620334,-1.514826,787.96575442346,-786.8134,35.26434,-86.90033,-87.43376,11486.91,7017.014
87.99918,S,82.17915,0.7056909,0.0005714431,1.053801,0.00001212181,0,22.75119,24.41607,0.0002808395,50.36906,69.55666,6.149873,2.75634408876776,2.322559,-1.484302,785.908806336608,-784.8334,33.76471,-87.00173,-87.53658,10701.03,7051.526
88.9994,S,83.17936,0.7014023,0.0005445189,1.053046,0.0000116628,0,22.75119,24.68062,0.0002733259,50.36906,69.55666,6.149873,3.05906301082227,2.698866,-1.440135,783.26556750936,-782.2621,32.30029,-87.0989,-87.63555,9917.475,7084.554
89.99961,S,84.17957,0.6966672,0.0005150206,1.052214,0.00001088091,0,22.75119,25.25071,0.0002610928,50.36906,69.55666,6.149873,3.7811289791553,3.506772,-1.414032,780.083063332256,-779.1468,30.87298,-87.19205,-87.7309,9136.717,7116.138
90.99982,S,85.17979,0.6912996,0.0004786399,1.05127,0.0000103358,0,22.75119,25.75151,0.0002531539,50.36906,69.55666,6.149873,4.43791908541165,4.216695,-1.383694,776.146725727743,-775.2734,29.4739,-87.28124,-87.82281,8359.466,7146.309
92.00004,S,86.18,0.6853909,0.0004853563,1.050231,0.00001052632,0,22.75119,26.18568,0.0002624222,50.36906,69.55666,6.149873,5.01733188193934,4.832375,-1.34973,771.552465968466,-770.738,28.10711,-87.36665,-87.91148,7586.432,7175.096
93.00025,S,87.18021,0.6790276,0.0004669106,1.049111,0.00001012714,0,22.75119,26.55663,0.0002563166,50.36906,69.55666,6.149873,5.51707715784046,5.358613,-1.312786,766.392084289714,-765.6326,26.77583,-87.44855,-87.99706,6818.225,7202.535
94.00047,S,88.18043,0.6722902,0.0004538961,1.047926,0.000009966931,0,22.75119,26.86828,0.0002555076,50.36906,69.55666,6.149873,5.93906146027611,5.800939,-1.273404,760.751986283991,-760.0438,25.48278,-87.52712,-88.0797,6055.378,7228.661
95.00068,S,89.18064,0.6652535,0.0004500953,1.046688,0.000009812884,0,22.75119,27.12492,0.0002542591,50.36906,69.55666,6.149873,6.28733470661917,6.165423,-1.232127,754.71307574898,-754.0527,24.23005,-87.60252,-88.15954,5298.329,7253.513
96.00089,S,90.18085,0.6579846,0.0004336646,1.045409,0.000009492641,0,22.75119,27.33103,0.0002481312,50.36906,69.55666,6.149873,6.5669975935945,6.458374,-1.18948,748.349266855306,-747.7334,23.01937,-87.67491,-88.23667,4547.442,7277.135
97.00111,S,91.18107,0.6505456,0.0004044932,1.044099,0.000008746248,0,22.75119,27.49124,0.0002302478,50.36906,69.55666,6.149873,6.78383728655759,6.686355,-1.145908,741.729268686706,-741.1548,21.85182,-87.74444,-88.31121,3803.012,7299.567
98.00132,S,92.18128,0.6429909,0.0003940467,1.04277,0.000008364153,0,22.75119,27.61009,0.0002214215,50.36906,69.55666,6.149873,6.94374047767923,6.855769,-1.1018,734.914199384632,-734.3782,20.72814,-87.8112,-88.38323,3065.265,7320.853
99.00153,S,93.1815,0.6353694,0.0003830198,1.041428,0.000008231704,0,22.75119,27.69204,0.0002188426,50.36906,69.55666,6.149873,7.05266580735178,6.97293,-1.057517,727.959481807415,-727.4592,19.64869,-87.87531,-88.45281,2334.371,7341.037
100.0017,S,94.18171,0.6277241,0.0003854787,1.040082,0.000008257914,0,22.75119,27.74141,0.0002202144,50.36906,69.55666,6.149873,7.11644731478432,7.043926,-1.013375,720.914543322006,-720.4474,18.61346,-87.93687,-88.52003,1610.447,7360.164
101.002,S,95.18192,0.6200899,0.0003690815,1.038738,0.000008115327,0,22.75119,27.76204,0.0002168526,50.36906,69.55666,6.149873,7.14036864492142,7.074224,-0.969649,713.82042123098,-713.384,17.62221,-87.99599,-88.58495,893.5635,7378.278
102.0022,S,96.18214,0.6125007,0.0003681651,1.037402,0.000008020603,0,22.75119,27.75788,0.000214565,50.36906,69.55666,6.149873,7.12984284983352,7.06938,-0.9265665,706.716853587013,-706.3089,16.67435,-88.05274,-88.64763,183.7528,7395.422
